TIME                TIMESTEP            PRHO                VFRAC               SIG11               SIG22               SIG33               SIG12               SIG23               SIG13               DSIGDT11            DSIGDT22            DSIGDT33            DSIGDT12            DSIGDT23            DSIGDT13            STRAIN11            STRAIN22            STRAIN33            STRAIN12            STRAIN23            STRAIN13            F11                 F12                 F13                 F21                 F22                 F23                 F31                 F32                 F33                 D11                 D22                 D33                 D12                 D23                 D13                 W11                 W12                 W13                 W21                 W22                 W23                 W31                 W32                 W33                 EQVEPS              PRESSURE            GAM                 GAMNL               EPV                 DAM                 BSIG11              BSIG22              BSIG33              BSIG12              BSIG23              BSIG13              ENRGY               TMPR                RHO                 R                   Z                   YLD                 FREE01              FREE02              FREE03              FREE04              FREE05              
1.0000000000E-02    1.0000000000E-03    9.9999600005E-01    1.0000000000E+00    1.6439826667E+06    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.6439826665E+08    -7.2759576142E-09   -7.2759576142E-09   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0000000000E-05    -3.0000210869E-06   -3.0000210869E-06   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0000100001E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9999699998E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9999699998E-01    9.9999999993E-04    -3.0000210866E-04   -3.0000210866E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    8.8694326405E-06    -5.4799422223E+05   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.7721110676E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    1.3423062264E+06    9.4915383515E+05    0.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
1.1000000000E-02    1.0000000000E-03    9.9999560006E-01    1.0000000000E+00    1.8083809333E+06    7.2759576142E-12    7.2759576142E-12    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.6439826664E+08    7.2759576142E-09    7.2759576142E-09    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.1000000000E-05    -3.3000231955E-06   -3.3000231955E-06   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0000110001E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9999669998E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9999669998E-01    9.9999999987E-04    -3.0000210864E-04   -3.0000210864E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.7563759044E-06    -6.0279364444E+05   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.7729932746E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    1.4765368491E+06    1.0440692187E+06    0.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
1.2000000000E-02    1.0000000000E-03    9.9999520006E-01    1.0000000000E+00    1.9727792000E+06    2.1827872843E-11    7.2759576142E-12    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.6439826666E+08    1.4551915228E-08    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.2000000000E-05    -3.6000253041E-06   -3.6000253041E-06   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0000120001E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9999639998E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9999639998E-01    9.9999999997E-04    -3.0000210867E-04   -3.0000210867E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0643319168E-05    -6.5759306666E+05   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.7719241961E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    1.6107674717E+06    1.1389846022E+06    0.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
1.3000000000E-02    1.0000000000E-03    9.9999480007E-01    1.0000000000E+00    2.1371774666E+06    -1.4551915228E-11   -1.4551915228E-11   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.6439826666E+08    -3.6379788071E-08   -2.1827872843E-08   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.3000000000E-05    -3.9000274128E-06   -3.9000274128E-06   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0000130001E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9999609998E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9999609998E-01    9.9999999998E-04    -3.0000210868E-04   -3.0000210868E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.1530262432E-05    -7.1239248888E+05   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.7777476316E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    1.7449980943E+06    1.2338999857E+06    0.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
1.4000000000E-02    1.0000000000E-03    9.9999440007E-01    1.0000000000E+00    2.3015757333E+06    -7.2759576142E-12   -7.2759576142E-12   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.6439826665E+08    7.2759576142E-09    7.2759576142E-09    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.4000000000E-05    -4.2000295213E-06   -4.2000295213E-06   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0000140001E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9999579998E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9999579998E-01    9.9999999992E-04    -3.0000210866E-04   -3.0000210866E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.2417205696E-05    -7.6719191110E+05   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.7710550266E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    1.8792287170E+06    1.3288153692E+06    0.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
1.5000000000E-02    1.0000000000E-03    9.9999400008E-01    1.0000000000E+00    2.4659740000E+06    -7.2759576142E-12   -7.2759576142E-12   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.6439826666E+08    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.5000000000E-05    -4.5000316300E-06   -4.5000316300E-06   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0000150001E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9999549998E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9999549998E-01    1.0000000000E-03    -3.0000210868E-04   -3.0000210868E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.3304148960E-05    -8.2199133332E+05   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.7633715685E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    2.0134593396E+06    1.4237307527E+06    0.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
1.6000000000E-02    1.0000000000E-03    9.9999360009E-01    1.0000000000E+00    2.6303722666E+06    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.6439826667E+08    7.2759576142E-09    7.2759576142E-09    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.6000000000E-05    -4.8000337386E-06   -4.8000337386E-06   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0000160001E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9999519998E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9999519998E-01    1.0000000000E-03    -3.0000210868E-04   -3.0000210868E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.4191092224E-05    -8.7679075554E+05   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.7606032637E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    2.1476899623E+06    1.5186461362E+06    0.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
1.7000000000E-02    1.0000000000E-03    9.9999320009E-01    1.0000000000E+00    2.7947705333E+06    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.6439826665E+08    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.7000000000E-05    -5.1000358472E-06   -5.1000358472E-06   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0000170001E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9999489998E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9999489998E-01    9.9999999995E-04    -3.0000210867E-04   -3.0000210867E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.5078035488E-05    -9.3159017776E+05   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.7703379618E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    2.2819205849E+06    1.6135615197E+06    0.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
1.8000000000E-02    1.0000000000E-03    9.9999280010E-01    1.0000000000E+00    2.9591687999E+06    -7.2759576142E-12   -7.2759576142E-12   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.6439826667E+08    -7.2759576142E-09   -7.2759576142E-09   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.8000000000E-05    -5.4000379559E-06   -5.4000379559E-06   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0000180002E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9999459998E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9999459998E-01    1.0000000000E-03    -3.0000210869E-04   -3.0000210869E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.5964978752E-05    -9.8638959998E+05   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.7785298841E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    2.4161512075E+06    1.7084769032E+06    0.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
1.9000000000E-02    1.0000000000E-03    9.9999240011E-01    1.0000000000E+00    3.1235670666E+06    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.6439826667E+08    7.2759576142E-09    7.2759576142E-09    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.9000000000E-05    -5.7000400646E-06   -5.7000400646E-06   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0000190002E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9999429998E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9999429998E-01    1.0000000000E-03    -3.0000210869E-04   -3.0000210869E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.6851922017E-05    -1.0411890222E+06   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.7722284054E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    2.5503818302E+06    1.8033922867E+06    0.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
2.0000000000E-02    1.0000000000E-03    9.9999200012E-01    1.0000000000E+00    3.2879653333E+06    7.2759576142E-12    7.2759576142E-12    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.6439826666E+08    7.2759576142E-09    7.2759576142E-09    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    2.0000000000E-05    -6.0000421733E-06   -6.0000421733E-06   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0000200002E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9999399998E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9999399998E-01    9.9999999998E-04    -3.0000210868E-04   -3.0000210868E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.7738865280E-05    -1.0959884444E+06   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.7633237642E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    2.6846124528E+06    1.8983076703E+06    0.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
2.1000000000E-02    1.0000000000E-03    9.9999160012E-01    1.0000000000E+00    3.4523636000E+06    7.2759576142E-12    7.2759576142E-12    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.6439826668E+08    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    2.1000000000E-05    -6.3000442820E-06   -6.3000442820E-06   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0000210002E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9999369998E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9999369998E-01    1.0000000001E-03    -3.0000210870E-04   -3.0000210870E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.8625808545E-05    -1.1507878667E+06   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.7635801692E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    2.8188430755E+06    1.9932230538E+06    0.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
2.2000000000E-02    1.0000000000E-03    9.9999120013E-01    1.0000000000E+00    3.6167618666E+06    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.6439826664E+08    -7.2759576142E-09   -7.2759576142E-09   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    2.2000000000E-05    -6.6000463907E-06   -6.6000463907E-06   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0000220002E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9999339998E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9999339998E-01    9.9999999988E-04    -3.0000210864E-04   -3.0000210864E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.9512751809E-05    -1.2055872889E+06   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.7788601685E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    2.9530736981E+06    2.0881384373E+06    0.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
2.3000000000E-02    1.0000000000E-03    9.9999080014E-01    1.0000000000E+00    3.7811601332E+06    7.2759576142E-12    -7.2759576142E-12   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.6439826664E+08    7.2759576142E-09    -7.2759576142E-09   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    2.3000000000E-05    -6.9000484993E-06   -6.9000484993E-06   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0000230003E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9999309998E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9999309998E-01    9.9999999983E-04    -3.0000210863E-04   -3.0000210863E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    2.0399695073E-05    -1.2603867111E+06   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.7713766194E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    3.0873043207E+06    2.1830538208E+06    0.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
2.4000000000E-02    1.0000000000E-03    9.9999040015E-01    1.0000000000E+00    3.9455583999E+06    7.2759576142E-12    7.2759576142E-12    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.6439826669E+08    0.0000000000E+00    1.4551915228E-08    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    2.4000000000E-05    -7.2000506081E-06   -7.2000506081E-06   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0000240003E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9999279998E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9999279998E-01    1.0000000002E-03    -3.0000210873E-04   -3.0000210873E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    2.1286638337E-05    -1.3151861333E+06   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.7629934798E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    3.2215349434E+06    2.2779692043E+06    0.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
2.5000000000E-02    1.0000000000E-03    9.9999000016E-01    1.0000000000E+00    4.1099566666E+06    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.6439826666E+08    -7.2759576142E-09   -7.2759576142E-09   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    2.5000000000E-05    -7.5000527167E-06   -7.5000527167E-06   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0000250003E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9999249998E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9999249998E-01    9.9999999999E-04    -3.0000210868E-04   -3.0000210868E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    2.2173581601E-05    -1.3699855555E+06   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.7688907652E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    3.3557655660E+06    2.3728845878E+06    0.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
2.6000000000E-02    1.0000000000E-03    9.9998960016E-01    1.0000000000E+00    4.2743549332E+06    -1.4551915228E-11   -1.4551915228E-11   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.6439826666E+08    -1.4551915228E-08   -1.4551915228E-08   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    2.6000000000E-05    -7.8000548254E-06   -7.8000548254E-06   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0000260003E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9999219998E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9999219998E-01    9.9999999997E-04    -3.0000210867E-04   -3.0000210867E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    2.3060524865E-05    -1.4247849777E+06   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.7777737067E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    3.4899961887E+06    2.4677999713E+06    0.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
2.7000000000E-02    1.0000000000E-03    9.9998920017E-01    1.0000000000E+00    4.4387531999E+06    -7.2759576142E-12   -7.2759576142E-12   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.6439826668E+08    7.2759576142E-09    7.2759576142E-09    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    2.7000000000E-05    -8.1000569341E-06   -8.1000569341E-06   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0000270004E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9999189998E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9999189998E-01    1.0000000001E-03    -3.0000210871E-04   -3.0000210871E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    2.3947468129E-05    -1.4795844000E+06   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    5.7712071018E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    3.6242268113E+06    2.5627153548E+06    0.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
2.8000000000E-02    1.0000000000E-03    9.9998880018E-01    1.0000000000E+00    4.6031514666E+06    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.6439826666E+08    7.2759576142E-09    7.2759576142E-09    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    2.8000000000E-05    -8.4000590427E-06   -8.4000590427E-06   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0000280004E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9999159998E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9999159998E-01    9.9999999996E-04    -3.0000210867E-04   -3.0000210867E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    2.4834411393E-05    -1.5343838222E+06   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    4.9168396115E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    3.7584574340E+06    2.6576307384E+06    0.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
